10002070015,10002070,湖北村
10002070016,10002070,湖西村
10002080001,10002080,武淵村
10002080002,10002080,珍珠村
10002080003,10002080,補城村
10002080004,10002080,三奇村
10002080005,10002080,大興村
10002080006,10002080,東城村
10002080007,10002080,香和村
10002080008,10002080,南興村
10002080009,10002080,冬山村
10002080010,10002080,安平村
10002080011,10002080,太和村
10002080012,10002080,八寶村
10002080013,10002080,丸山村
10002080014,10002080,中山村
10002080015,10002080,順安村
10002080016,10002080,永美村
10002080017,10002080,群英村
10002080018,10002080,清溝村
10002080019,10002080,鹿埔村
10002080020,10002080,得安村
10002080021,10002080,廣興村
10002080022,10002080,廣安村
10002080023,10002080,柯林村
10002080024,10002080,大進村
10002090001,10002090,三興村
10002090002,10002090,二結村
10002090003,10002090,鎮安村
10002090004,10002090,上四村
10002090005,10002090,中興村
10002090006,10002090,四結村
10002090007,10002090,福興村
10002090008,10002090,五結村
10002090009,10002090,大吉村
10002090010,10002090,協和村
10002090011,10002090,孝威村
10002090012,10002090,錦眾村
10002090013,10002090,利澤村
10002090014,10002090,成興村
10002090015,10002090,季新村
10002100001,10002100,員山村
10002100002,10002100,天山村
10002100003,10002100,天福村
10002100004,10002100,雙賢村
10002100005,10002100,人和村
10002100006,10002100,義德村
10002100007,10002100,集慶村
10002100008,10002100,月眉村
10002100009,10002100,拱照村
10002100010,10002100,大隱村
10002100011,10002100,行健村
10002100012,10002100,萬德村
10002100013,10002100,貴林村
10002100014,10002100,萬富村
10002100015,10002100,大義村
10002100016,10002100,尚武村
10002100017,10002100,大洲村
10002100018,10002100,尾塹村
10002110001,10002110,寒溪村
10002110002,10002110,崙埤村
10002110003,10002110,松羅村
10002110004,10002110,復興村
10002110005,10002110,英士村
10002110006,10002110,樂水村
10002110007,10002110,太平村
10002110008,10002110,四季村
10002110009,10002110,南山村
10002110010,10002110,茂安村
10002120001,10002120,南澳村
10002120002,10002120,碧候村
10002120003,10002120,東岳村
10002120004,10002120,金岳村
10002120005,10002120,武塔村
10002120006,10002120,金洋村
10002120007,10002120,澳花村
10004010001,10004010,斗崙里
10004010002,10004010,鹿場里
10004010003,10004010,東平里
10004010004,10004010,中興里
10004010005,10004010,隘口里
10004010006,10004010,東海里
10004010007,10004010,竹北里
10004010008,10004010,竹仁里
10004010009,10004010,竹義里
10004010010,10004010,泰和里
10004010011,10004010,新社里
10004010012,10004010,聯興里
10004010013,10004010,麻園里
10004010014,10004010,溪州里
10004010015,10004010,白地里
10004010016,10004010,新港里
10004010017,10004010,大義里
10004010018,10004010,崇義里
10004010019,10004010,大眉里
10004010020,10004010,尚義里
10004010021,10004010,十興里
10004010022,10004010,新國里
10004010023,10004010,新庄里
10004010024,10004010,北崙里
10004010025,10004010,新崙里
10004010026,10004010,福德里
10004010027,10004010,東興里
10004010028,10004010,北興里
10004010029,10004010,興安里
10004010030,10004010,文化里
10004010031,10004010,中崙里
10004020001,10004020,上坪里
10004020002,10004020,瑞峰里
10004020003,10004020,軟橋里
10004020004,10004020,員崠里
10004020005,10004020,東寧里
10004020006,10004020,上舘里
10004020007,10004020,大鄉里
10004020008,10004020,東華里
10004020009,10004020,商華里
10004020010,10004020,竹東里
10004020011,10004020,榮樂里
10004020012,10004020,鷄林里
10004020013,10004020,仁愛里
10004020014,10004020,五豐里
10004020015,10004020,三重里
10004020016,10004020,頭重里
10004020017,10004020,員山里
10004020018,10004020,柯湖里
10004020019,10004020,二重里
10004020020,10004020,中山里
10004020021,10004020,中正里
10004020022,10004020,南華里
10004020023,10004020,榮華里
10004020024,10004020,忠孝里
10004020025,10004020,陸豐里
10004030001,10004030,內立里
10004030002,10004030,寶石里
10004030003,10004030,文山里
10004030004,10004030,五埔里
10004030005,10004030,四座里
10004030006,10004030,旱坑里
10004030007,10004030,田新里
10004030008,10004030,新埔里
10004030009,10004030,新生里
10004030010,10004030,新民里
10004030011,10004030,上寮里
10004030012,10004030,下寮里
10004030013,10004030,南平里
10004030014,10004030,北平里
10004030015,10004030,巨埔里
10004030016,10004030,照門里
10004030017,10004030,清水里
10004030018,10004030,鹿鳴里
10004030019,10004030,新北里
10004040001,10004040,東興里
10004040002,10004040,西安里
10004040003,10004040,南雄里
10004040004,10004040,北斗里
10004040005,10004040,仁安里
10004040006,10004040,北山里
10004040007,10004040,南山里
10004040008,10004040,東安里
10004040009,10004040,東光里
10004040010,10004040,新富里
10004040011,10004040,金山里
10004040012,10004040,錦山里
10004040013,10004040,玉山里
10004040014,10004040,大同里
10004040015,10004040,石光里
10004040016,10004040,上林里
10004040017,10004040,新力里
10004040018,10004040,南和里
10004040019,10004040,東山里
10004040020,10004040,南新里
10004040021,10004040,東平里
10004050001,10004050,孝勢村
10004050002,10004050,仁勢村
10004050003,10004050,愛勢村
10004050004,10004050,信勢村
10004050005,10004050,中勢村
10004050006,10004050,德盛村
10004050007,10004050,和興村
10004050008,10004050,長嶺村
10004050009,10004050,長安村
10004050010,10004050,湖口村
10004050011,10004050,湖鏡村
10004050012,10004050,湖南村
10004050013,10004050,波羅村
10004050014,10004050,鳳凰村
10004050015,10004050,鳳山村
10004050016,10004050,中興村
10004050017,10004050,信義村
10004050018,10004050,中正村
10004050019,10004050,東興村
10004050020,10004050,勝利村
10004060001,10004060,福興村
10004060002,10004060,後湖村
10004060003,10004060,青埔村
10004060004,10004060,埔和村
10004060005,10004060,瑞興村
10004060006,10004060,坡頭村
10004060007,10004060,中崙村
10004060008,10004060,重興村
10004060009,10004060,新豐村
10004060010,10004060,員山村
10004060011,10004060,松林村
10004060012,10004060,上坑村
10004060013,10004060,鳳坑村
10004060014,10004060,忠孝村
10004060015,10004060,山崎村
10004060016,10004060,松柏村
10004060017,10004060,崎頂村
10004070001,10004070,五龍村
10004070002,10004070,華龍村
10004070003,10004070,秀湖村
10004070004,10004070,永興村
10004070005,10004070,石潭村
10004070006,10004070,新鳳村
10004070007,10004070,中坑村
10004070008,10004070,水坑村
10004070009,10004070,文林村
10004070010,10004070,芎林村
10004070011,10004070,上山村
10004070012,10004070,下山村
10004080001,10004080,橫山村
10004080002,10004080,田寮村
10004080003,10004080,南昌村
10004080004,10004080,豐鄉村
10004080005,10004080,豐田村
10004080006,10004080,內灣村
10004080007,10004080,福興村
10004080008,10004080,沙坑村
10004080009,10004080,新興村
10004080010,10004080,大肚村
10004080011,10004080,力行村
10004090001,10004090,北埔村
10004090002,10004090,南興村
10004090003,10004090,埔尾村
10004090004,10004090,水磜村
10004090005,10004090,南埔村
10004090006,10004090,大林村
10004090007,10004090,大湖村
10004090008,10004090,南坑村
10004090009,10004090,外坪村
10004100001,10004100,雙溪村
10004100002,10004100,大崎村
10004100003,10004100,三峰村
10004100004,10004100,新城村
10004100005,10004100,深井村
10004100006,10004100,寶斗村
10004100007,10004100,山湖村
10004100008,10004100,寶山村
10004100009,10004100,油田村
10004100010,10004100,雙新村
10004110001,10004110,峨眉村
10004110002,10004110,中盛村
10004110003,10004110,石井村
10004110004,10004110,富興村
10004110005,10004110,七星村
10004110006,10004110,湖光村
10004120001,10004120,義興村
10004120002,10004120,嘉樂村
10004120003,10004120,新樂村
10004120004,10004120,梅花村
10004120005,10004120,錦屏村
10004120006,10004120,玉峰村
10004120007,10004120,秀巒村
10004130001,10004130,大隘村
10004130002,10004130,花園村
10004130003,10004130,竹林村
10004130004,10004130,桃山村
10005010001,10005010,中苗里
10005010002,10005010,建功里
10005010003,10005010,青苗里
10005010004,10005010,玉清里
10005010005,10005010,玉華里
10005010006,10005010,維新里
10005010007,10005010,維祥里
10005010008,10005010,綠苗里
10005010009,10005010,高苗里
10005010010,10005010,玉苗里
10005010011,10005010,大同里
10005010012,10005010,新苗里
10005010013,10005010,勝利里
10005010014,10005010,恭敬里
10005010015,10005010,上苗里
10005010016,10005010,北苗里
10005010017,10005010,清華里
10005010018,10005010,嘉盛里
10005010019,10005010,福星里
10005010020,10005010,新川里
10005010021,10005010,文山里
10005010022,10005010,福麗里
10005010023,10005010,水源里
10005010024,10005010,新英里
10005010025,10005010,福安里
10005010026,10005010,嘉新里
10005010027,10005010,南勢里
10005010028,10005010,文聖里
10005020001,10005020,苑東里
10005020002,10005020,苑南里
10005020003,10005020,苑北里
10005020004,10005020,西平里
10005020005,10005020,苑港里
10005020006,10005020,西勢里
10005020007,10005020,海岸里
10005020008,10005020,房裡里
10005020009,10005020,客庄里
10005020010,10005020,中正里
10005020011,10005020,苑坑里
10005020012,10005020,水坡里
10005020013,10005020,新復里
10005020014,10005020,山脚里
10005020015,10005020,舊社里
10005020016,10005020,福田里
10005020017,10005020,石鎮里
10005020018,10005020,蕉埔里
10005020019,10005020,社苓里
10005020020,10005020,泰田里
10005020021,10005020,上舘里
10005020022,10005020,玉田里
10005020023,10005020,南勢里
10005020024,10005020,山柑里
10005020025,10005020,田心里
10005030001,10005030,通東里
10005030002,10005030,通西里
10005030003,10005030,平元里
10005030004,10005030,梅南里
10005030005,10005030,圳頭里
10005030006,10005030,通南里
10005030007,10005030,城北里
10005030008,10005030,城南里
10005030009,10005030,南和里
10005030010,10005030,福興里
10005030011,10005030,坪頂里
10005030012,10005030,五南里
10005030013,10005030,五北里
10005030014,10005030,內湖里
10005030015,10005030,楓樹里
10005030016,10005030,烏眉里
10005030017,10005030,福龍里
10005030018,10005030,福源里
10005030019,10005030,通灣里
10005030020,10005030,新埔里
10005030021,10005030,內島里
10005030022,10005030,白東里
10005030023,10005030,白西里
10005030024,10005030,平安里
10005040001,10005040,竹南里
10005040002,10005040,照南里
10005040003,10005040,正南里
10005040004,10005040,新南里
10005040005,10005040,大厝里
10005040006,10005040,營盤里
10005040007,10005040,聖福里
10005040008,10005040,竹興里
10005040009,10005040,龍鳳里
10005040010,10005040,山佳里
10005040011,10005040,中港里
10005040012,10005040,中華里
10005040013,10005040,中英里
10005040014,10005040,中美里
10005040015,10005040,開元里
10005040016,10005040,海口里
10005040017,10005040,港墘里
10005040018,10005040,公舘里
10005040019,10005040,大埔里
10005040020,10005040,頂埔里
10005040021,10005040,崎頂里
10005040022,10005040,公義里
10005040023,10005040,佳興里
10005040024,10005040,天文里
10005040025,10005040,龍山里
10005050001,10005050,流東里
10005050002,10005050,珊湖里
10005050003,10005050,斗煥里
10005050004,10005050,新華里
10005050005,10005050,興隆里
10005050006,10005050,上埔里
10005050007,10005050,土牛里
10005050008,10005050,頭份里
10005050009,10005050,忠孝里
10005050010,10005050,仁愛里
10005050011,10005050,信義里
10005050012,10005050,和平里
10005050013,10005050,民族里
10005050014,10005050,東庄里
10005050015,10005050,後庄里
10005050016,10005050,山下里
10005050017,10005050,蟠桃里
10005050018,10005050,田寮里
10005050019,10005050,蘆竹里
10005050020,10005050,上興里
10005050021,10005050,下興里
10005050022,10005050,尖山里
10005050023,10005050,尖下里
10005050024,10005050,廣興里
10005050025,10005050,濫坑里
10005050026,10005050,民權里
10005050027,10005050,民生里
10005050028,10005050,建國里
10005050029,10005050,成功里
10005050030,10005050,自強里
10005050031,10005050,合興里
10005050032,10005050,文化里
10005050033,10005050,中興里
10005060001,10005060,南龍里
10005060002,10005060,中龍里
10005060003,10005060,北龍里
10005060004,10005060,大庄里
10005060005,10005060,溪洲里
10005060006,10005060,豐富里
10005060007,10005060,校椅里
10005060008,10005060,埔頂里
10005060009,10005060,新民里
10005060010,10005060,復興里
10005060011,10005060,東明里
10005060012,10005060,大山里
10005060013,10005060,灣寶里
10005060014,10005060,海寶里
10005060015,10005060,外埔里
10005060016,10005060,海埔里
10005060017,10005060,秀水里
10005060018,10005060,水尾里
10005060019,10005060,龍津里
10005060020,10005060,龍坑里
10005060021,10005060,福寧里
10005060022,10005060,中和里
10005060023,10005060,南港里
10005070001,10005070,中街里
10005070002,10005070,新厝里
10005070003,10005070,上新里
10005070004,10005070,豐田里
10005070005,10005070,西坪里
10005070006,10005070,景山里
10005070007,10005070,老庄里
10005070008,10005070,新榮里
10005070009,10005070,內灣里
10005070010,10005070,苗豐里
10005070011,10005070,坪林里
10005080001,10005080,大湖村
10005080002,10005080,明湖村
10005080003,10005080,靜湖村
10005080004,10005080,富興村
10005080005,10005080,大南村
10005080006,10005080,大寮村
10005080007,10005080,南湖村
10005080008,10005080,義和村
10005080009,10005080,東興村
10005080010,10005080,武榮村
10005080011,10005080,栗林村
10005080012,10005080,新開村
10005090001,10005090,館中村
10005090002,10005090,館東村
10005090003,10005090,館南村
10005090004,10005090,大坑村
10005090005,10005090,中義村
10005090006,10005090,玉泉村
10005090007,10005090,石墻村
10005090008,10005090,福基村
10005090009,10005090,福星村
10005090010,10005090,開礦村
10005090011,10005090,福德村
10005090012,10005090,五谷村
10005090013,10005090,玉谷村
10005090014,10005090,鶴岡村
10005090015,10005090,鶴山村
10005090016,10005090,仁安村
10005090017,10005090,尖山村
10005090018,10005090,南河村
10005090019,10005090,北河村
10005100001,10005100,福興村
10005100002,10005100,銅鑼村
10005100003,10005100,朝陽村
10005100004,10005100,樟樹村
10005100005,10005100,九湖村
10005100006,10005100,竹森村
10005100007,10005100,中平村
10005100008,10005100,興隆村
10005100009,10005100,盛隆村
10005100010,10005100,新隆村
10005110001,10005110,東村
10005110002,10005110,西村
10005110003,10005110,南江村
10005110004,10005110,田美村
10005110005,10005110,獅山村
10005110006,10005110,南富村
10005110007,10005110,員林村
10005110008,10005110,蓬萊村
10005110009,10005110,東河村
10005120001,10005120,頭屋村
10005120002,10005120,象山村
10005120003,10005120,北坑村
10005120004,10005120,獅潭村
10005120005,10005120,曲洞村
10005120006,10005120,飛鳳村
10005120007,10005120,明德村
10005120008,10005120,鳴鳳村
10005130001,10005130,廣盛村
10005130002,10005130,双湖村
10005130003,10005130,双潭村
10005130004,10005130,勝興村
10005130005,10005130,西湖村
10005130006,10005130,龍騰村
10005130007,10005130,鯉魚潭村
10005140001,10005140,高埔村
10005140002,10005140,下埔村
10005140003,10005140,五湖村
10005140004,10005140,四湖村
10005140005,10005140,金獅村
10005140006,10005140,龍洞村
10005140007,10005140,三湖村
10005140008,10005140,湖東村
10005140009,10005140,二湖村
10005150001,10005150,造橋村
10005150002,10005150,平興村
10005150003,10005150,豐湖村
10005150004,10005150,大西村
10005150005,10005150,錦水村
10005150006,10005150,大龍村
10005150007,10005150,朝陽村
10005150008,10005150,談文村
10005150009,10005150,龍昇村
10005160001,10005160,三灣村
10005160002,10005160,內灣村
10005160003,10005160,銅鏡村
10005160004,10005160,頂寮村
10005160005,10005160,北埔村
10005160006,10005160,大河村
10005160007,10005160,大坪村
10005160008,10005160,永和村
10005170001,10005170,百壽村
10005170002,10005170,永興村
10005170003,10005170,新店村
10005170004,10005170,和興村
10005170005,10005170,豐林村
10005170006,10005170,新豐村
10005170007,10005170,竹木村
10005180001,10005180,八卦村
10005180002,10005180,錦水村
10005180003,10005180,清安村
10005180004,10005180,大興村
10005180005,10005180,中興村
10005180006,10005180,梅園村
10005180007,10005180,象鼻村
10005180008,10005180,士林村
10007010001,10007010,文化里
10007010002,10007010,下廍里
10007010003,10007010,興北里
10007010004,10007010,信義里
10007010005,10007010,民生里
10007010006,10007010,陽明里
10007010007,10007010,萬安里
10007010008,10007010,新興里
10007010009,10007010,新華里
10007010010,10007010,龍山里
10007010011,10007010,中山里
10007010012,10007010,中正里
10007010013,10007010,永福里
10007010014,10007010,光復里
10007010015,10007010,光華里
10007010016,10007010,萬壽里
10007010017,10007010,中央里
10007010018,10007010,富貴里
10007010019,10007010,民權里
10007010020,10007010,西興里
10007010021,10007010,西勢里
10007010022,10007010,忠孝里
10007010023,10007010,忠權里
10007010024,10007010,五權里
10007010025,10007010,長樂里
10007010026,10007010,東芳里
10007010027,10007010,南安里
10007010028,10007010,南美里
10007010029,10007010,莿桐里
10007010030,10007010,磚󿾨里
10007010031,10007010,平和里
10007010032,10007010,桃源里
10007010033,10007010,卦山里
10007010034,10007010,東興里
10007010035,10007010,大同里
10007010036,10007010,永生里
10007010037,10007010,華陽里
10007010038,10007010,華北里
10007010039,10007010,南瑶里
10007010040,10007010,成功里
10007010041,10007010,延和里
10007010042,10007010,南興里
10007010043,10007010,西安里
10007010044,10007010,彰安里
10007010045,10007010,光南里
10007010046,10007010,介壽里
10007010047,10007010,延平里
10007010048,10007010,建寶里
10007010049,10007010,福安里
10007010050,10007010,大竹里
10007010051,10007010,竹中里
10007010052,10007010,安溪里
10007010053,10007010,香山里
10007010054,10007010,牛埔里
10007010055,10007010,福山里
10007010056,10007010,中庄里
10007010057,10007010,三村里
10007010058,10007010,國聖里
10007010059,10007010,寶廍里
10007010060,10007010,茄苳里
10007010061,10007010,茄南里
10007010062,10007010,阿夷里
10007010063,10007010,古夷里
10007010064,10007010,復興里
10007010065,10007010,和調里
10007010066,10007010,石牌里
10007010067,10007010,福田里
10007010068,10007010,竹巷里
10007010069,10007010,田中里
10007010070,10007010,快官里
10007010071,10007010,台鳳里
10007010072,10007010,崙平里
10007010073,10007010,向陽里
10007020001,10007020,大有里
10007020002,10007020,中興里
10007020003,10007020,洛津里
10007020004,10007020,順興里
10007020005,10007020,頂厝里
10007020006,10007020,東崎里
10007020007,10007020,埔崙里
10007020008,10007020,東石里
10007020009,10007020,郭厝里
10007020010,10007020,新宮里
10007020011,10007020,玉順里
10007020012,10007020,景福里
10007020013,10007020,泰興里
10007020014,10007020,長興里
10007020015,10007020,龍山里
10007020016,10007020,興化里
10007020017,10007020,菜園里
10007020018,10007020,街尾里
10007020019,10007020,頂番里
10007020020,10007020,頭崙里
10007020021,10007020,廖厝里
10007020022,10007020,溝墘里
10007020023,10007020,草中里
10007020024,10007020,頭南里
10007020025,10007020,山崙里
10007020026,10007020,海埔里
10007020027,10007020,詔安里
10007020028,10007020,洋厝里
10007020029,10007020,永安里
10007020030,10007020,鹿和里
10007020031,10007020,鹿東里
10007030001,10007030,竹營里
10007030002,10007030,和東里
10007030003,10007030,和南里
10007030004,10007030,和北里
10007030005,10007030,和西里
10007030006,10007030,四張里
10007030007,10007030,頭前里
10007030008,10007030,還社里
10007030009,10007030,面前里
10007030010,10007030,鎮平里
10007030011,10007030,大霞里
10007030012,10007030,源埤里
10007030013,10007030,南佃里
10007030014,10007030,雅溝里
10007030015,10007030,山犁里
10007030016,10007030,嘉犁里
10007030017,10007030,鐵山里
10007030018,10007030,詔安里
10007030019,10007030,柑井里
10007030020,10007030,竹園里
10007030021,10007030,新庄里
10007030022,10007030,犁盛里
10007030023,10007030,中寮里
10007030024,10007030,中圍里
10007030025,10007030,糖友里
10007030026,10007030,塗厝里
10007030027,10007030,地潭里
10007030028,10007030,湖內里
10007030029,10007030,嘉寶里
10007030030,10007030,月眉里
10007030031,10007030,好修里
10007030032,10007030,仁愛里
10007040001,10007040,線西村
10007040002,10007040,頂庄村
10007040003,10007040,寓埔村
10007040004,10007040,塭仔村
10007040005,10007040,溝內村
10007040006,10007040,下犁村
10007040007,10007040,頂犁村
10007040008,10007040,德興村
10007050001,10007050,曾家村
10007050002,10007050,蚵寮村
10007050003,10007050,埤墘村
10007050004,10007050,溪底村
10007050005,10007050,泉州村
10007050006,10007050,泉厝村
10007050007,10007050,海尾村
10007050008,10007050,全興村
10007050009,10007050,定興村
10007050010,10007050,新港村
10007050011,10007050,什股村
10007050012,10007050,大同村
10007050013,10007050,七嘉村
10007050014,10007050,汴頭村
10007060001,10007060,番社村
10007060002,10007060,社尾村
10007060003,10007060,大崙村
10007060004,10007060,外埔村
10007060005,10007060,外中村
10007060006,10007060,元中村
10007060007,10007060,三汴村
10007060008,10007060,萬豐村
10007060009,10007060,番婆村
10007060010,10007060,橋頭村
10007060011,10007060,秀厝村
10007060012,10007060,鎮平村
10007060013,10007060,三和村
10007060014,10007060,麥厝村
10007060015,10007060,廈粘村
10007060016,10007060,頂粘村
10007060017,10007060,福寶村
10007060018,10007060,二港村
10007060019,10007060,福興村
10007060020,10007060,福南村
10007060021,10007060,同安村
10007060022,10007060,西勢村
10007070001,10007070,秀水村
10007070002,10007070,安溪村
10007070003,10007070,莊雅村
10007070004,10007070,金興村
10007070005,10007070,陝西村
10007070006,10007070,安東村
10007070007,10007070,鶴鳴村
10007070008,10007070,馬興村
10007070009,10007070,義興村
10007070010,10007070,福安村
10007070011,10007070,埔崙村
10007070012,10007070,曾厝村
10007070013,10007070,金陵村
10007070014,10007070,下崙村
10007080001,10007080,花壇村
10007080002,10007080,金墩村
10007080003,10007080,中庄村
10007080004,10007080,劉厝村
10007080005,10007080,崙雅村
10007080006,10007080,南口村
10007080007,10007080,中口村
10007080008,10007080,北口村
10007080009,10007080,長沙村
10007080010,10007080,文德村
10007080011,10007080,白沙村
10007080012,10007080,岩竹村
10007080013,10007080,橋頭村
10007080014,10007080,灣雅村
10007080015,10007080,灣東村
10007080016,10007080,三春村
10007080017,10007080,永春村
10007080018,10007080,長春村
10007090001,10007090,舊社村
10007090002,10007090,大埔村
10007090003,10007090,竹林村
10007090004,10007090,社口村
10007090005,10007090,茄荖村
10007090006,10007090,嘉興村
10007090007,10007090,芬園村
10007090008,10007090,縣庄村
10007090009,10007090,圳墘村
10007090010,10007090,溪頭村
10007090011,10007090,進芬村
10007090012,10007090,同安村
10007090013,10007090,中崙村
10007090014,10007090,大竹村
10007090015,10007090,楓坑村
10007100001,10007100,東和里
10007100002,10007100,民生里
10007100003,10007100,中正里
10007100004,10007100,仁美里
10007100005,10007100,新興里
10007100006,10007100,和平里
10007100007,10007100,光明里
10007100008,10007100,中山里
10007100009,10007100,黎明里
10007100010,10007100,惠來里
10007100011,10007100,三義里
10007100012,10007100,新生里
10007100013,10007100,南平里
10007100014,10007100,南興里
10007100015,10007100,源潭里
10007100016,10007100,大埔里
10007100017,10007100,三條里
10007100018,10007100,三和里
10007100019,10007100,三橋里
10007100020,10007100,中央里
10007100021,10007100,溝皂里
10007100022,10007100,大饒里
10007100023,10007100,大明里
10007100024,10007100,萬年里
10007100025,10007100,崙雅里
10007100026,10007100,振興里
